"31724","Crafts","Beads & Jewelry Making","Kits & Instructions","Other",,,,"31724","162090"
"83893","Crafts","Beads & Jewelry Making","Storage & Display",,,,,"83893","31723"
"160679","Crafts","Beads & Jewelry Making","Tools, Boards & Trays",,,,,"160679","31723"
"134290","Crafts","Beads & Jewelry Making","Tools, Boards & Trays","Bead Boards & Trays",,,,"134290","160679"
"83892","Crafts","Beads & Jewelry Making","Tools, Boards & Trays","Bead Tools",,,,"83892","160679"
"134765","Crafts","Beads & Jewelry Making","Tools, Boards & Trays","Pliers",,,,"134765","160679"
"162089","Crafts","Beads & Jewelry Making","Tools, Boards & Trays","Tool Kits",,,,"162089","160679"
"160680","Crafts","Beads & Jewelry Making","Tools, Boards & Trays","Other",,,,"160680","160679"
"31726","Crafts","Beads & Jewelry Making","Other",,,,,"31726","31723"
"163778","Crafts","Glass & Mosaics",,,,,,"163778","14339"
"150134","Crafts","Glass & Mosaics","Beach Glass - Machine-Tumbled",,,,,"150134","163778"
"41221","Crafts","Glass & Mosaics","Beach Glass - Surf-Tumbled",,,,,"41221","163778"
"160646","Crafts","Glass & Mosaics","Glass & Mosaic Tiles",,,,,"160646","163778"
"3100","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies",,,,,"3100","163778"
"117402","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Books & Videos",,,,"117402","3100"
"163788","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Etching Supplies",,,,"163788","3100"
"163789","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Fusing Supplies",,,,"163789","3100"
"3101","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Glass Art Tools",,,,"3101","3100"
"116642","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Glass Blowing",,,,"116642","3100"
"116643","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Glass Cutters",,,,"116643","3100"
"116644","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Glass Grinding",,,,"116644","3100"
"117401","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Glass Kilns",,,,"117401","3100"
"116645","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Glass Paints",,,,"116645","3100"
"162080","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Grout, Glue & Substrates",,,,"162080","3100"
"71182","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Kits & Patterns",,,,"71182","3100"
"163787","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Mosaic Molds & Surfaces",,,,"163787","3100"
"41372","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Mosaic Tools",,,,"41372","3100"
"116648","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Soldering",,,,"116648","3100"
"4770","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Stained Glass Supplies",,,,"4770","3100"
"3099","Crafts","Glass & Mosaics","Glass Art & Mosaic Supplies","Other",,,,"3099","3100"
"71183","Crafts","Handcrafted & Finished Pieces",,,,,,"71183","14339"
"83889","Crafts","Handcrafted & Finished Pieces","Beaded Items",,,,,"83889","71183"
"146324","Crafts","Handcrafted & Finished Pieces","Greeting Cards & Gift Tags",,,,,"146324","71183"
"83905","Crafts","Handcrafted & Finished Pieces","Dolls & Toys",,,,,"83905","71183"
"160651","Crafts","Handcrafted & Finished Pieces","Holiday",,,,,"160651","71183"
"160656","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents",,,,,"160656","71183"
"134306","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Baskets",,,,"134306","160656"
"121831","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Candles & Holders",,,,"121831","160656"
"83902","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Pillows",,,,"83902","160656"
"168075","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Table Decor",,,,"168075","160656"
"83904","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Wall Hangings",,,,"83904","160656"
"108866","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Wood Items",,,,"108866","160656"
"160657","Crafts","Handcrafted & Finished Pieces","Home Decor & Accents","Other",,,,"160657","160656"
"71186","Crafts","Handcrafted & Finished Pieces","Handpainted Items",,,,,"71186","71183"
"166721","Crafts","Handcrafted & Finished Pieces","Mosaic/Stained Glass/Glass Art",,,,,"166721","71183"
"160659","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts",,,,,"160659","71183"
"71189","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Cross Stitch",,,,"71189","160659"
"160660","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Dishcloths & Potholders",,,,"160660","160659"
"134449","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Granny Squares",,,,"134449","160659"
"83907","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Hand Crocheted Doilies",,,,"83907","160659"
"157034","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Hand Hooked Rugs",,,,"157034","160659"
"158460","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Hardanger",,,,"158460","160659"
"157028","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Latch Hooked Rugs",,,,"157028","160659"
"83946","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Needlepoint",,,,"83946","160659"
"160661","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Scarves, Hats & Accessories",,,,"160661","160659"
"160662","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Socks & Slippers",,,,"160662","160659"
"160663","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Tatting & Lace",,,,"160663","160659"
"160664","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Wool & Needlefelted Items",,,,"160664","160659"
"160665","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Woven, Rag & Braided Rugs",,,,"160665","160659"
"71184","Crafts","Handcrafted & Finished Pieces","Needle Arts & Crafts","Other",,,,"71184","160659"
"160666","Crafts","Handcrafted & Finished Pieces","Paper Crafts",,,,,"160666","71183"
"116649","Crafts","Handcrafted & Finished Pieces","Quilts",,,,,"116649","71183"
"57738","Crafts","Handcrafted & Finished Pieces","Other",,,,,"57738","71183"
"160667","Crafts","Home Arts & Crafts",,,,,,"160667","14339"
"134304","Crafts","Home Arts & Crafts","Basketry",,,,,"134304","160667"
"134305","Crafts","Home Arts & Crafts","Basketry","Basket Weaving",,,,"134305","134304"
"160668","Crafts","Home Arts & Crafts","Basketry","Chair Caning",,,,"160668","134304"
"3087","Crafts","Home Arts & Crafts","Basketry","Other",,,,"3087","134304"
"28114","Crafts","Home Arts & Crafts","Candles & Soap",,,,,"28114","160667"
"83895","Crafts","Home Arts & Crafts","Candles & Soap","Bags & Packaging",,,,"83895","28114"
"41205","Crafts","Home Arts & Crafts","Candles & Soap","Candle & Soapmaking Kits",,,,"41205","28114"
"41207","Crafts","Home Arts & Crafts","Candles & Soap","Candle Molds",,,,"41207","28114"
"134295","Crafts","Home Arts & Crafts","Candles & Soap","Candle Wax",,,,"134295","28114"
"28120","Crafts","Home Arts & Crafts","Candles & Soap","Candle Wicks",,,,"28120","28114"
"134300","Crafts","Home Arts & Crafts","Candles & Soap","Dyes",,,,"134300","28114"
"134301","Crafts","Home Arts & Crafts","Candles & Soap","Dyes","Dye Blocks",,,"134301","134300"
"134302","Crafts","Home Arts & Crafts","Candles & Soap","Dyes","Dye Chips",,,"134302","134300"
"134303","Crafts","Home Arts & Crafts","Candles & Soap","Dyes","Liquid Dyes",,,"134303","134300"
"30114","Crafts","Home Arts & Crafts","Candles & Soap","Dyes","Other",,,"30114","134300"
"28115","Crafts","Home Arts & Crafts","Candles & Soap","Embeds",,,,"28115","28114"
"48093","Crafts","Home Arts & Crafts","Candles & Soap","Herbs & Botanicals",,,,"48093","28114"
"41368","Crafts","Home Arts & Crafts","Candles & Soap","Jars & Holders",,,,"41368","28114"
"83896","Crafts","Home Arts & Crafts","Candles & Soap","Powders",,,,"83896","28114"
"146309","Crafts","Home Arts & Crafts","Candles & Soap","Recipes & Instruction",,,,"146309","28114"
"41268","Crafts","Home Arts & Crafts","Candles & Soap","Scents, Fragrances",,,,"41268","28114"
"41269","Crafts","Home Arts & Crafts","Candles & Soap","Scents, Fragrances","Essential Oils",,,"41269","41268"
"28117","Crafts","Home Arts & Crafts","Candles & Soap","Scents, Fragrances","Fragrance Oils",,,"28117","41268"
"28118","Crafts","Home Arts & Crafts","Candles & Soap","Soap Bases",,,,"28118","28114"
"48094","Crafts","Home Arts & Crafts","Candles & Soap","Soap Butters & Fixed Oils",,,,"48094","28114"
"28116","Crafts","Home Arts & Crafts","Candles & Soap","Soap Molds",,,,"28116","28114"
"160647","Crafts","Home Arts & Crafts","Candles & Soap","Tools & Warming Pots",,,,"160647","28114"
"3089","Crafts","Home Arts & Crafts","Candles & Soap","Other",,,,"3089","28114"
"28121","Crafts","Home Arts & Crafts","Ceramics & Pottery",,,,,"28121","160667"
"134448","Crafts","Home Arts & Crafts","Ceramics & Pottery","Books & Magazines",,,,"134448","28121"
"48095","Crafts","Home Arts & Crafts","Ceramics & Pottery","Ceramic Decals",,,,"48095","28121"
"83898","Crafts","Home Arts & Crafts","Ceramics & Pottery","Ceramic Molds & Kits",,,,"83898","28121"
"28122","Crafts","Home Arts & Crafts","Ceramics & Pottery","Clays, Glazes & Paints",,,,"28122","28121"
"41202","Crafts","Home Arts & Crafts","Ceramics & Pottery","Plaster",,,,"41202","28121"
"134445","Crafts","Home Arts & Crafts","Ceramics & Pottery","Polymer Clay",,,,"134445","28121"
"150133","Crafts","Home Arts & Crafts","Ceramics & Pottery","Polymer Clay","Clay Molds",,,"150133","134445"
"134447","Crafts","Home Arts & Crafts","Ceramics & Pottery","Polymer Clay","Clay Rollers & Machines",,,"134447","134445"
"134446","Crafts","Home Arts & Crafts","Ceramics & Pottery","Polymer Clay","Polymer Canes",,,"134446","134445"
"28104","Crafts","Home Arts & Crafts","Ceramics & Pottery","Polymer Clay","Other",,,"28104","134445"
"116495","Crafts","Home Arts & Crafts","Ceramics & Pottery","Pottery Kilns",,,,"116495","28121"
"116496","Crafts","Home Arts & Crafts","Ceramics & Pottery","Pottery Tools",,,,"116496","28121"
"28124","Crafts","Home Arts & Crafts","Ceramics & Pottery","Pottery Wheels",,,,"28124","28121"
"83899","Crafts","Home Arts & Crafts","Ceramics & Pottery","Ready-to-Paint Pottery",,,,"83899","28121"
"3090","Crafts","Home Arts & Crafts","Ceramics & Pottery","Other",,,,"3090","28121"
"16491","Crafts","Home Arts & Crafts","Floral Crafts",,,,,"16491","160667"
"160648","Crafts","Home Arts & Crafts","Floral Crafts","Dried Flowers & Plants",,,,"160648","16491"
"16493","Crafts","Home Arts & Crafts","Floral Crafts","Dried Flowers & Plants","Dried Flowers",,,"16493","160648"
"134565","Crafts","Home Arts & Crafts","Floral Crafts","Dried Flowers & Plants","Poppy Pods",,,"134565","160648"
"160649","Crafts","Home Arts & Crafts","Floral Crafts","Dried Flowers & Plants","Potpourri Ingredients",,,"160649","160648"
"160650","Crafts","Home Arts & Crafts","Floral Crafts","Dried Flowers & Plants","Other",,,"160650","160648"
"16496","Crafts","Home Arts & Crafts","Floral Crafts","Instruction",,,,"16496","16491"
"16494","Crafts","Home Arts & Crafts","Floral Crafts","Silk Flowers",,,,"16494","16491"
"28130","Crafts","Home Arts & Crafts","Floral Crafts","Swags & Garlands",,,,"28130","16491"
"16498","Crafts","Home Arts & Crafts","Floral Crafts","Wreaths",,,,"16498","16491"
"3097","Crafts","Home Arts & Crafts","Floral Crafts","Other",,,,"3097","16491"
"37573","Crafts","Home Arts & Crafts","Framing & Matting",,,,,"37573","160667"
"37575","Crafts","Home Arts & Crafts","Framing & Matting","Frames & Supplies",,,,"37575","37573"
"37576","Crafts","Home Arts & Crafts","Framing & Matting","Framing Mats",,,,"37576","37573"
"37574","Crafts","Home Arts & Crafts","Framing & Matting","Mat Cutting Tools & Supplies",,,,"37574","37573"
"11786","Crafts","Home Arts & Crafts","Framing & Matting","Other",,,,"11786","37573"
"28131","Crafts","Home Arts & Crafts","Leathercraft",,,,,"28131","160667"
"83938","Crafts","Home Arts & Crafts","Leathercraft","Leather Hides & Fur Pelts",,,,"83938","28131"
"28133","Crafts","Home Arts & Crafts","Leathercraft","Leather Tools & Treatments",,,,"28133","28131"
"75565","Crafts","Home Arts & Crafts","Leathercraft","Accessories",,,,"75565","28131"
"134571","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Buckles",,,"134571","75565"
"48296","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Conchos",,,"48296","75565"
"71187","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Leather Lacing",,,"71187","75565"
"113341","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Rings",,,"113341","75565"
"71188","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Rivets & Tacks",,,"71188","75565"
"116676","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Spots",,,"116676","75565"
"160670","Crafts","Home Arts & Crafts","Leathercraft","Accessories","Other",,,"160670","75565"
"146334","Crafts","Home Arts & Crafts","Leathercraft","Other",,,,"146334","28131"
"41369","Crafts","Home Arts & Crafts","Metalworking",,,,,"41369","160667"
"28147","Crafts","Home Arts & Crafts","Rug Making",,,,,"28147","160667"
"157027","Crafts","Home Arts & Crafts","Rug Making","Latch Hooking",,,,"157027","28147"
"116678","Crafts","Home Arts & Crafts","Rug Making","Latch Hooking","Latch Hooking Equipment",,,"116678","157027"
"28148","Crafts","Home Arts & Crafts","Rug Making","Latch Hooking","Latch Hooking Kits",,,"28148","157027"
"116677","Crafts","Home Arts & Crafts","Rug Making","Latch Hooking","Latch Hooking Patterns",,,"116677","157027"
"28149","Crafts","Home Arts & Crafts","Rug Making","Latch Hooking","Latch Yarn",,,"28149","157027"
"28150","Crafts","Home Arts & Crafts","Rug Making","Latch Hooking","Other",,,"28150","157027"
"157029","Crafts","Home Arts & Crafts","Rug Making","Primitive Hand Hooking",,,,"157029","28147"
"157032","Crafts","Home Arts & Crafts","Rug Making","Primitive Hand Hooking","Primitive Hooking Equipment",,,"157032","157029"
"157030","Crafts","Home Arts & Crafts","Rug Making","Primitive Hand Hooking","Primitive Hooking Kits",,,"157030","157029"
"157031","Crafts","Home Arts & Crafts","Rug Making","Primitive Hand Hooking","Primitive Hooking Patterns",,,"157031","157029"
"157033","Crafts","Home Arts & Crafts","Rug Making","Primitive Hand Hooking","Primitive Yarn",,,"157033","157029"
"157035","Crafts","Home Arts & Crafts","Rug Making","Primitive Hand Hooking","Other",,,"157035","157029"
"160671","Crafts","Home Arts & Crafts","Rug Making","Rug Braiding",,,,"160671","28147"
"160672","Crafts","Home Arts & Crafts","Rug Making","Other",,,,"160672","28147"
"36600","Crafts","Home Arts & Crafts","Spinning",,,,,"36600","160667"
"36601","Crafts","Home Arts & Crafts","Spinning","Roving, Wool & Fiber",,,,"36601","36600"
"36602","Crafts","Home Arts & Crafts","Spinning","Spindles",,,,"36602","36600"
"134624","Crafts","Home Arts & Crafts","Spinning","Spinning Wheels",,,,"134624","36600"
"3121","Crafts","Home Arts & Crafts","Spinning","Other",,,,"3121","36600"
"113355","Crafts","Home Arts & Crafts","Upholstery Tools & Equipment",,,,,"113355","160667"
"75575","Crafts","Home Arts & Crafts","Wall Decor & Tatouage",,,,,"75575","160667"
"57739","Crafts","Home Arts & Crafts","Weaving",,,,,"57739","160667"
"57740","Crafts","Home Arts & Crafts","Weaving","Weaving Books & Patterns",,,,"57740","57739"
"57741","Crafts","Home Arts & Crafts","Weaving","Weaving Looms",,,,"57741","57739"
"3125","Crafts","Home Arts & Crafts","Weaving","Other",,,,"3125","57739"
"3127","Crafts","Home Arts & Crafts","Woodworking",,,,,"3127","160667"
"3130","Crafts","Home Arts & Crafts","Woodworking","Books & Patterns",,,,"3130","3127"
"3129","Crafts","Home Arts & Crafts","Woodworking","Kits",,,,"3129","3127"
"84011","Crafts","Home Arts & Crafts","Woodworking","Lumber",,,,"84011","3127"
"160674","Crafts","Home Arts & Crafts","Woodworking","Woodcarving",,,,"160674","3127"
"160675","Crafts","Home Arts & Crafts","Woodworking","Woodcarving","Carving Wood, Roughouts, Kits",,,"160675","160674"
"160676","Crafts","Home Arts & Crafts","Woodworking","Woodcarving","Woodcarving Books & Patterns",,,"160676","160674"
"160677","Crafts","Home Arts & Crafts","Woodworking","Woodcarving","Woodcarving Tools",,,"160677","160674"
"3128","Crafts","Home Arts & Crafts","Woodworking","Woodcarving","Other",,,"3128","160674"
"71233","Crafts","Home Arts & Crafts","Woodworking","Woodturning",,,,"71233","3127"
"71234","Crafts","Home Arts & Crafts","Woodworking","Woodturning","Pen Blanks",,,"71234","71233"
"71235","Crafts","Home Arts & Crafts","Woodworking","Woodturning","Turning Wood",,,"71235","71233"
"160673","Crafts","Home Arts & Crafts","Woodworking","Woodturning","Woodturning Tools",,,"160673","71233"
"84012","Crafts","Home Arts & Crafts","Woodworking","Woodturning","Other",,,"84012","71233"
"3131","Crafts","Home Arts & Crafts","Woodworking","Supplies & Tools",,,,"3131","3127"
"3126","Crafts","Home Arts & Crafts","Woodworking","Other",,,,"3126","3127"
"160669","Crafts","Home Arts & Crafts","Other",,,,,"160669","160667"
"116652","Crafts","Kids' Crafts",,,,,,"116652","14339"
"134567","Crafts","Kids' Crafts","Bead Kits",,,,,"134567","116652"
"134568","Crafts","Kids' Crafts","Craft Books",,,,,"134568","116652"
"116655","Crafts","Kids' Crafts","Craft Kits",,,,,"116655","116652"
"160717","Crafts","Kids' Crafts","Drawing & Painting",,,,,"160717","116652"
"116653","Crafts","Kids' Crafts","Drawing & Painting","Crayons",,,,"116653","160717"
"134569","Crafts","Kids' Crafts","Drawing & Painting","Paint Sets",,,,"134569","160717"
"116656","Crafts","Kids' Crafts","Drawing & Painting","Pens & Markers",,,,"116656","160717"
"160718","Crafts","Kids' Crafts","Drawing & Painting","Other",,,,"160718","160717"
"116654","Crafts","Kids' Crafts","Foam & Felt Shapes",,,,,"116654","116652"
"160716","Crafts","Kids' Crafts","Holiday",,,,,"160716","116652"
"134570","Crafts","Kids' Crafts","Stickers",,,,,"134570","116652"
"116657","Crafts","Kids' Crafts","Sand Art",,,,,"116657","116652"
"28145","Crafts","Kids' Crafts","Other",,,,,"28145","116652"
"28102","Crafts","Multi-Purpose Craft Supplies",,,,,,"28102","14339"
"28103","Crafts","Multi-Purpose Craft Supplies","Adhesives & Glue Guns",,,,,"28103","28102"
"71176","Crafts","Multi-Purpose Craft Supplies","Badge/ Button Makers",,,,,"71176","28102"
"160704","Crafts","Multi-Purpose Craft Supplies","Craft Pieces",,,,,"160704","28102"
"116639","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Blown Eggs",,,,"116639","160704"
"116640","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Craft Bells",,,,"116640","160704"
"3120","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Craft Shells",,,,"3120","160704"
"41199","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Feathers",,,,"41199","160704"
"41201","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Gourds",,,,"41201","160704"
"117399","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Holiday Craft Pieces",,,,"117399","160704"
"103479","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Pine Cones",,,,"103479","160704"
"117400","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Tin & Metal Pieces",,,,"117400","160704"
"71177","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Wine Corks",,,,"71177","160704"
"71178","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Wooden Pieces",,,,"71178","160704"
"160705","Crafts","Multi-Purpose Craft Supplies","Craft Pieces","Other",,,,"160705","160704"
"57736","Crafts","Multi-Purpose Craft Supplies","Display & Storage",,,,,"57736","28102"
"41200","Crafts","Multi-Purpose Craft Supplies","Foam & Styrofoam",,,,,"41200","28102"
"83888","Crafts","Multi-Purpose Craft Supplies","Raffia, Wire & Cord",,,,,"83888","28102"
"162078","Crafts","Multi-Purpose Craft Supplies","Resin Craft Molds & Supplies",,,,,"162078","28102"
"71224","Crafts","Multi-Purpose Craft Supplies","Ribbon & Bows",,,,,"71224","28102"
"75564","Crafts","Multi-Purpose Craft Supplies","Other",,,,,"75564","28102"
"160706","Crafts","Needlecrafts & Yarn",,,,,,"160706","14339"
"3094","Crafts","Needlecrafts & Yarn","Crocheting & Knitting",,,,,"3094","160706"
"28140","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Crochet Hooks",,,,"28140","3094"
"108867","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Crochet Kits",,,,"108867","3094"
"83906","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Crochet Thread",,,,"83906","3094"
"113343","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Knitting Boards & Looms",,,,"113343","3094"
"108868","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Knitting Kits",,,,"108868","3094"
"71215","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Knitting Needles",,,,"71215","3094"
"71216","Crafts","Needlecrafts & Yarn","Crocheting & Knitting","Knitting Needles","Circular Needles",,,"71216","71215"
